2025-11-12 10:31:31,023 - INFO - init - ✅ Успешное безопасное подключение к Redis Cluster
2025-11-12 10:31:31,024 - INFO - delegate1 - 🔄 Инициализация узла с улучшенной безопасностью
2025-11-12 10:31:31,032 - INFO - delegate1 - ✅ Узел инициализирован с системой безопасности
2025-11-12 10:31:31,032 - INFO - delegate1 - 🗳️ genesis проголосовал за delegate1 с 10000000 iCoin
2025-11-12 10:31:35,882 - INFO - init - ✅ Успешное безопасное подключение к Redis Cluster
2025-11-12 10:31:35,882 - INFO - delegate2 - 🔄 Инициализация узла с улучшенной безопасностью
2025-11-12 10:31:35,888 - INFO - delegate2 - ✅ Узел инициализирован с системой безопасности
2025-11-12 10:31:35,889 - INFO - delegate2 - 🚀 Узел delegate2 запущен на порту 8002 в шарде 2
2025-11-12 10:31:36,321 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,324 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,326 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,328 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,331 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,334 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,336 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,339 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,341 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,344 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
